season,name,team,position,games_played,icetime,goalsFor,penaltiesFor,penalityMinutesFor,hitsFor,takeawaysFor,giveawaysFor,goalsAgainst,penaltiesAgainst,penalityMinutesAgainst
2022,Sheary-Dowd-Hathaway,WSH,line,10,2369,2,2,4,37,7,9,3,3,6
2022,Comtois-Mctavish-Terry,ANA,line,13,614,0,0,0,3,1,2,1,0,0
2022,Nieto-Hertl-Labanc,SJS,line,13,2223,2,0,0,21,6,2,2,3,6
2022,Kulikov-Beaulieu,ANA,pairing,16,1528,0,3,6,13,1,3,3,2,4
2022,Foligno-Coyle-Frederic,BOS,line,31,4130,5,2,7,40,5,12,3,6,17
2022,Hyman-Mcdavid-Puljujarvi,EDM,line,13,4201,4,2,4,34,16,16,3,3,6
2022,Fowler-Klingberg,ANA,pairing,50,13049,8,10,20,36,30,32,10,9,18
2022,Rosen-Faulk,STL,pairing,34,7291,9,2,4,46,20,27,8,6,12
2022,Watson-Kastelic-Brassard,OTT,line,21,7790,4,11,31,100,12,22,8,13,37
2022,Chabot-Hamonic,OTT,pairing,58,5465,2,10,20,37,12,5,3,8,16
2022,Bogosian-Perbix,TBL,pairing,10,806,0,2,7,6,7,4,0,4,11
2022,Miller-Fox,NYR,pairing,52,5800,5,2,4,36,23,21,2,5,10
2022,York-Sanheim,PHI,pairing,32,4725,4,6,15,40,5,8,2,2,7
2022,Fowler-Kulikov,ANA,pairing,54,33565,18,40,87,138,51,71,27,28,71
2022,Debrincat-Pinto-Batherson,OTT,line,47,22324,12,24,48,147,42,61,21,27,58
2022,Kulikov-Shattenkirk,ANA,pairing,26,1784,4,2,4,12,3,5,2,1,2
2022,Motte-Pinto-Joseph,OTT,line,19,5796,5,4,8,70,9,18,4,8,16
2022,Chabot-Zaitsev,OTT,pairing,26,15419,12,26,58,144,22,50,12,28,64
2022,Doughty-Roy,LAK,pairing,28,1435,0,1,2,6,1,3,0,0,0
2022,Pavelski-Benn-Johnston,DAL,line,21,644,2,0,0,4,1,3,1,0,0
2022,Walker-Acciari-Toropchenko,STL,line,10,3480,0,3,6,42,4,2,0,1,2
2022,Strome-Vatrano-Silfverberg,ANA,line,24,4576,2,10,20,34,6,9,5,5,10
2022,Toews-Macdermid,COL,pairing,17,842,0,6,12,7,1,1,0,2,4
2022,Gadjovich-Sturm-Svechnikov,SJS,line,10,1931,3,3,6,17,2,7,3,2,6
2022,Farabee-Laughton-Konecny,PHI,line,19,758,0,0,0,7,2,1,2,0,0
2022,Lafrenire-Trocheck-Kakko,NYR,line,24,1216,1,0,0,13,6,7,0,0,0
2022,Kubalik-Copp-Raymond,DET,line,15,1019,1,2,4,13,1,4,6,2,4
2022,Parise-Pageau-Holmstrom,NYI,line,21,8579,5,12,24,50,21,19,6,7,14
2022,Deangelo-Ristolainen,PHI,pairing,39,1832,1,0,0,8,2,3,1,0,0
2022,Byram-Johnson,COL,pairing,12,1067,0,3,6,9,1,2,1,1,2
2022,Ovechkin-Strome-Oshie,WSH,line,24,2443,2,0,0,24,9,9,1,2,4
2022,Vlasic-Benning,SJS,pairing,66,41376,27,39,99,265,106,79,30,37,91
2022,Comtois-Strome-Vatrano,ANA,line,13,1016,0,4,8,13,2,5,1,1,2
2022,Harris-Edmundson,MTL,pairing,25,2816,2,3,9,17,5,8,5,3,6
2022,Petry-Ruhwedel,PIT,pairing,14,629,0,2,4,3,4,2,2,0,0
2022,Hagg-Lindstrom,DET,pairing,17,12642,7,22,45,103,19,38,14,11,23
2022,Fleury-Perbix,TBL,pairing,13,1215,1,4,14,3,5,4,2,2,10
2022,Panarin-Goodrow-Zibanejad,NYR,line,13,3556,3,4,9,16,6,10,1,4,11
2022,Kane-Draisaitl-Yamamoto,EDM,line,14,5265,6,3,6,39,21,20,4,8,16
2022,Beauvillier-Barzal-Bailey,NYI,line,17,717,0,0,0,3,2,3,0,1,2
2022,Burakovsky-Beniers-Mccann,SEA,line,12,2101,0,3,7,13,3,5,2,2,7
2022,Heiskanen-Hanley,DAL,pairing,11,1267,1,2,4,11,3,1,2,2,2
2022,Slafkovsky-Dvorak-Anderson,MTL,line,17,4345,2,5,15,35,6,10,5,5,10
2022,Jones-Strome-Vatrano,ANA,line,11,867,0,1,5,4,2,0,1,2,7
2022,Barrie-Bouchard,EDM,pairing,43,3084,0,3,9,20,10,11,1,5,11
2022,Sandin-Timmins,TOR,pairing,13,3820,5,5,10,36,10,8,3,2,4
2022,Hunt-Johnson,COL,pairing,22,2335,2,0,0,16,5,5,2,1,2
2022,Siegenthaler-Smith,NJD,pairing,41,3317,2,8,16,15,6,7,3,4,8
2022,Foegele-Mcleod-Janmark,EDM,line,13,3120,3,4,8,19,6,11,2,1,2
2022,Lauzon-Fabbro,NSH,pairing,46,18739,10,27,60,223,28,47,11,18,42
2022,Barbashev-Thomas-Kyrou,STL,line,18,3755,3,4,11,18,12,7,6,6,15
2022,Krug-Faulk,STL,pairing,51,30615,21,30,63,220,66,64,32,31,65
2022,Girard-Manson,COL,pairing,19,4819,5,11,22,46,9,5,2,3,6
2022,Vlasic-Karlsson,SJS,pairing,53,4488,6,3,6,26,11,18,6,3,6
2022,Ekman-Larsson-Myers,VAN,pairing,49,25015,16,25,53,165,46,52,27,30,67
2022,Karlsson-Benning,SJS,pairing,67,5814,5,6,15,22,13,17,4,6,15
2022,Cogliano-Newhook-O'Connor,COL,line,32,8786,10,16,38,65,16,11,2,9,24
2022,Byram-Girard,COL,pairing,31,12282,6,11,28,81,24,20,14,21,48
2022,Lemieux-Lizotte-Grundstrom,LAK,line,14,3503,2,5,10,53,4,8,3,6,14
2022,Newhook-Compher-O'Connor,COL,line,15,703,0,0,0,3,2,1,0,0,0
2022,Erne-Veleno-Suter,DET,line,15,2564,2,4,8,30,2,6,1,2,4
2022,Lee-Nelson-Barzal,NYI,line,18,1170,4,1,2,6,1,2,1,2,4
2022,Wotherspoon-Mayfield,NYI,pairing,11,1445,2,2,4,19,3,2,0,1,2
2022,Jones-Mctavish-Leason,ANA,line,18,7464,4,13,26,52,10,15,4,11,22
2022,Boqvist-Mercer-Sharangovich,NJD,line,22,6196,2,7,14,36,17,18,3,1,2
2022,Kreider-Trocheck-Kakko,NYR,line,22,1068,1,2,4,16,3,4,1,0,0
2022,Pitlick-Walker-Toropchenko,STL,line,15,4302,4,4,11,48,6,8,2,7,17
2022,Lehkonen-Mackinnon-Nichushkin,COL,line,16,7776,13,6,15,54,21,12,7,8,19
2022,Namestnikov-Bellemare-Perry,TBL,line,28,10984,10,12,33,81,32,24,6,9,29
2022,Paul-Point-Kucherov,TBL,line,20,718,1,2,4,1,1,3,1,1,2
2022,Fiala-Kopitar-Vilardi,LAK,line,22,933,2,1,2,10,2,1,0,2,7
2022,Dahlin-Clague,BUF,pairing,22,5060,4,5,10,8,8,8,3,5,10
2022,Sharangovich-Mcleod-Bastian,NJD,line,16,1202,1,3,6,12,0,1,2,2,4
2022,Svechnikov-Sturm-Gregor,SJS,line,20,5460,4,7,20,49,18,8,8,8,25
2022,Mittelstadt-Cozens-Quinn,BUF,line,10,905,2,2,4,7,3,3,3,0,0
2022,Morrissey-Samberg,WPG,pairing,37,1796,1,2,4,9,2,9,4,2,4
2022,Moser-Stecher,ARI,pairing,34,3333,2,5,13,15,8,3,3,1,5
2022,Kreider-Trocheck-Vesey,NYR,line,17,6222,4,3,6,50,12,16,3,6,12
2022,Fiala-Lizotte-Vilardi,LAK,line,15,4703,4,2,4,24,5,6,3,5,8
2022,Berni-Blankenburg,CBJ,pairing,17,1145,2,1,2,6,4,0,0,1,2
2022,Vesey-Goodrow-Motte,NYR,line,11,3989,3,4,8,36,14,11,2,4,11
2022,Jeannot-Novak-Trenin,NSH,line,17,6046,5,11,28,70,6,15,4,8,22
2022,Deslauriers-Cates-Macewen,PHI,line,17,1003,0,0,0,15,0,3,1,0,0
2022,Sanheim-Ristolainen,PHI,pairing,48,18693,10,20,46,169,38,40,8,17,38
2022,Lindholm-Mcavoy,BOS,pairing,52,14363,9,14,28,97,24,37,6,16,30
2022,Nurse-Barrie,EDM,pairing,52,6305,6,8,19,34,17,13,7,6,15
2022,Stamkos-Paul-Kucherov,TBL,line,28,1465,1,4,11,12,2,6,0,5,13
2022,Van Riemsdyk-Laughton-Allison,PHI,line,16,625,1,0,0,9,2,2,0,0,0
2022,Engvall-Holmberg-Jarnkrok,TOR,line,14,2438,2,0,0,17,6,4,2,2,4
2022,Lomberg-Staal-White,FLA,line,13,1483,1,3,6,10,1,3,1,2,4
2022,Parise-Nelson-Palmieri,NYI,line,21,7098,5,5,10,48,7,13,2,4,8
2022,Skjei-Burns,CAR,pairing,26,1304,1,2,4,3,6,2,1,0,0
2022,Meier-Couture-Labanc,SJS,line,17,640,0,0,0,5,1,3,1,0,0
2022,Joshua-Aman-Studnicka,VAN,line,15,5646,1,7,20,63,10,13,3,7,20
2022,Foligno-Krejci-Pastrnak,BOS,line,17,709,0,2,4,4,2,4,0,3,6
2022,Marchment-Seguin-Johnston,DAL,line,24,805,1,1,2,4,0,2,1,0,0
2022,Girgensons-Jost-Okposo,BUF,line,32,10062,3,9,16,61,14,13,4,8,16
2022,Girard-Macdermid,COL,pairing,21,1861,0,4,11,12,5,4,2,2,7
2022,Mcbain-Bjugstad-Fischer,ARI,line,20,897,0,3,6,10,2,2,0,0,0
2022,Edler-Walker,LAK,pairing,47,32625,28,38,79,254,45,75,26,26,57
2022,Heinen-Blueger-Mcginn,PIT,line,11,1378,1,0,0,15,3,3,4,0,0
2022,Jones-Trouba,NYR,pairing,13,2557,3,3,6,24,8,5,3,1,2
2022,Janmark-Draisaitl-Nugent-Hopkins,EDM,line,14,844,1,1,2,4,3,3,1,1,2
2022,Palat-Haula-Boqvist,NJD,line,10,4223,4,2,4,16,11,14,1,1,2
2022,Matheson-Guhle,MTL,pairing,15,1178,2,1,2,6,2,5,2,5,10
2022,Bratt-Hischier-Sharangovich,NJD,line,21,1316,2,1,2,7,3,1,3,1,2
2022,Ehlers-Scheifele-Connor,WPG,line,13,2611,3,2,4,16,10,7,2,5,10
2022,Ekman-Larsson-Schenn,VAN,pairing,38,7814,5,6,12,82,14,14,9,10,20
2022,Athanasiou-Lafferty-Blackwell,CHI,line,10,2116,2,0,0,11,5,3,1,1,2
2022,Hanifin-Weegar,CGY,pairing,40,2227,3,2,4,14,6,2,2,0,0
2022,Slavin-Skjei,CAR,pairing,51,2771,2,2,4,14,12,7,1,8,16
2022,Raymond-Larkin-Bertuzzi,DET,line,18,6991,3,7,14,44,9,18,5,10,20
2022,Gudbranson-Bjork,CBJ,pairing,21,1215,1,3,6,17,3,2,2,0,0
2022,Walman-Chiarot,DET,pairing,31,2255,1,1,2,11,2,6,2,4,8
2022,Harkins-Gustafsson-Gagner,WPG,line,10,1479,0,2,4,10,5,7,1,0,0
2022,Xhekaj-Barron,MTL,pairing,15,2083,1,2,7,25,2,12,2,6,15
2022,Brannstrom-Zaitsev,OTT,pairing,20,4082,0,5,13,59,9,11,4,4,11
2022,Ekholm-Carrier,NSH,pairing,36,25667,14,27,65,229,52,60,15,25,59
2022,Hague-Whitecloud,VGK,pairing,45,33075,27,31,71,268,70,74,19,30,67
2022,Parise-Pageau-Bailey,NYI,line,20,3904,1,1,2,35,4,15,2,1,2
2022,Alexeyev-Irwin,WSH,pairing,15,5842,1,8,21,56,9,20,2,6,18
2022,Mcnabb-Whitecloud,VGK,pairing,36,3193,3,3,6,28,10,5,2,2,4
2022,Comtois-Megna-Carrick,ANA,line,13,1589,0,3,9,14,2,6,2,2,7
2022,York-Provorov,PHI,pairing,36,24854,12,24,60,184,44,50,16,24,60
2022,Gallagher-Dvorak-Dadonov,MTL,line,11,4009,1,7,17,13,9,19,3,8,19
2022,Boqvist-Blankenburg,CBJ,pairing,20,3524,5,2,4,23,6,8,2,4,8
2022,Cole-Perbix,TBL,pairing,50,6818,5,8,25,57,12,21,3,10,29
2022,Jonsson-Fjallby-Dubois-Connor,WPG,line,10,1300,2,2,4,6,2,5,0,1,2
2022,Stecher-Brown,ARI,pairing,39,6367,3,3,9,69,7,10,4,5,13
2022,Anderson-Durzi,LAK,pairing,29,2559,2,3,9,9,5,6,0,5,10
2022,Morrissey-Dillon,WPG,pairing,59,4343,3,4,11,30,8,8,1,6,15
2022,Orlov-Jensen,WSH,pairing,41,28230,13,29,65,242,54,70,20,23,49
2022,Brodin-Goligoski,MIN,pairing,11,2665,1,1,2,16,6,7,1,1,5
2022,Svechnikov-Lorentz-Gregor,SJS,line,16,642,0,2,4,10,1,0,1,0,0
2022,Killorn-Stamkos-Cirelli,TBL,line,33,11099,8,16,35,64,19,26,8,10,23
2022,Dahlin-Jokiharju,BUF,pairing,40,8375,8,7,14,37,17,18,7,7,14
2022,White-Shattenkirk,ANA,pairing,20,3532,4,5,10,25,5,10,3,1,2
2022,Zetterlund-Haula-Sharangovich,NJD,line,12,2604,3,2,4,13,7,8,1,1,2
2022,Orlov-Carlson,WSH,pairing,15,5307,7,6,12,45,8,11,6,6,12
2022,Skinner-Thompson-Olofsson,BUF,line,23,1818,1,2,4,4,4,4,0,2,4
2022,Schmaltz-Mcbain-Keller,ARI,line,19,1389,0,2,4,8,4,1,2,1,2
2022,Tinordi-Jones,CHI,pairing,21,1292,0,1,2,11,3,1,1,1,2
2022,Hajek-Schneider,NYR,pairing,15,8444,5,7,20,96,7,34,4,11,38
2022,Bean-Peeke,CBJ,pairing,12,1683,2,0,0,6,4,4,1,1,2
2022,Duchene-Johansen-Niederreiter,NSH,line,28,3520,2,10,28,18,10,15,2,9,24
2022,Dadonov-Dvorak-Armia,MTL,line,10,3242,2,4,8,23,1,6,3,4,8
2022,Letang-Petry,PIT,pairing,36,2264,2,2,4,23,5,9,1,1,2
2022,Marchand-Krejci-Pastrnak,BOS,line,30,1289,4,0,0,7,4,6,1,3,6
2022,Valimaki-Stecher,ARI,pairing,46,10734,6,15,30,73,25,36,3,14,28
2022,Hagg-Hronek,DET,pairing,15,607,1,1,2,1,0,3,1,1,2
2022,Laughton-Cates-Allison,PHI,line,14,2879,1,5,16,18,5,7,0,3,12
2022,Sanderson-Hamonic,OTT,pairing,65,44885,30,58,137,413,90,131,38,57,141
2022,Sergachev-Fleury,TBL,pairing,14,2646,1,3,6,18,5,8,2,2,4
2022,Lindblom-Lorentz-Svechnikov,SJS,line,22,4868,4,1,2,60,9,8,5,1,2
2022,Pionk-Demelo,WPG,pairing,39,1875,2,1,2,13,4,6,1,1,2
2022,Pitlick-Acciari-Toropchenko,STL,line,20,3363,0,1,2,42,6,4,2,3,6
2022,Hague-Miromanov,VGK,pairing,11,3849,0,3,6,24,11,5,1,2,4
2022,Fowler-Vaakanainen,ANA,pairing,15,1376,0,1,2,10,1,4,3,1,2
2022,Van Riemsdyk-Laughton-Tippett,PHI,line,17,701,2,0,0,3,1,2,0,0,0
2022,Gavrikov-Gudbranson,CBJ,pairing,43,5103,1,12,27,39,7,11,2,8,19
2022,Bryson-Clague,BUF,pairing,12,791,1,0,0,5,1,2,1,2,4
2022,Hayes-Cates-Allison,PHI,line,11,902,0,1,2,4,1,2,0,2,4
2022,Tanev-Geekie-Sprong,SEA,line,26,8984,11,15,33,84,20,20,7,8,19
2022,Bryson-Pilut,BUF,pairing,11,1316,2,1,2,5,2,1,4,1,2
2022,Pulock-Dobson,NYI,pairing,48,2968,0,1,2,23,7,14,5,2,4
2022,Kuzmenko-Pettersson-Mikheyev,VAN,line,24,11840,17,9,27,58,24,30,12,14,34
2022,Mccabe-Mitchell,CHI,pairing,17,1855,0,1,2,11,9,7,0,2,4
2022,Slavin-Pesce,CAR,pairing,39,2262,2,1,2,12,5,10,1,2,4
2022,Theodore-Pietrangelo,VGK,pairing,30,1337,3,0,0,7,1,3,2,1,10
2022,Megna-Ferraro,SJS,pairing,28,1979,0,2,6,8,6,4,1,0,0
2022,Kaprizov-Hartman-Zuccarello,MIN,line,21,13792,12,15,28,57,27,35,10,14,30
2022,Beaulieu-Shattenkirk,ANA,pairing,36,12694,10,22,56,76,21,28,14,11,34
2022,Wood-Hughes-Bratt,NJD,line,18,777,2,0,0,8,2,2,0,1,2
2022,Johansson-Strome-Sheary,WSH,line,13,1541,1,1,2,10,3,1,2,0,0
2022,Kostin-Nugent-Hopkins-Janmark,EDM,line,17,8335,9,15,30,68,18,22,6,12,24
2022,Ritchie-Mcbain-Kassian,ARI,line,10,784,0,1,2,8,0,5,0,0,0
2022,Robertson-Pavelski-Johnston,DAL,line,47,2518,0,6,12,8,6,8,1,0,0
2022,Marchment-Glendening-Gurianov,DAL,line,13,1390,0,3,6,15,1,5,0,1,2
2022,Van Riemsdyk-Cates-Konecny,PHI,line,13,2027,1,1,2,8,4,3,1,0,0
2022,Gudbranson-Blankenburg,CBJ,pairing,25,5543,4,3,6,31,11,11,6,6,12
2022,Kreider-Zibanejad-Panarin,NYR,line,10,2194,4,0,0,16,9,8,0,2,4
2022,Matheson-Savard,MTL,pairing,32,14496,8,13,29,80,29,64,5,14,31
2022,Nosek-Coyle-Foligno,BOS,line,16,723,0,1,2,10,1,4,0,0,0
2022,Lucic-Backlund-Coleman,CGY,line,20,926,0,1,2,12,2,3,1,0,0
2022,Jarvis-Aho-Svechnikov,CAR,line,36,8971,11,9,18,47,41,32,4,8,16
2022,Lehkonen-Compher-O'Connor,COL,line,25,1351,1,2,4,11,4,2,2,1,2
2022,Martinez-Whitecloud,VGK,pairing,37,5370,2,6,15,44,12,10,4,4,11
2022,Siegenthaler-Severson,NJD,pairing,57,6836,3,5,13,32,11,20,6,2,7
2022,Rodrigues-Newhook-Kaut,COL,line,12,3880,3,1,2,20,10,10,3,2,4
2022,Saad-Acciari-Barbashev,STL,line,16,1979,1,1,2,21,2,4,0,2,4
2022,Bryson-Lyubushkin,BUF,pairing,38,16864,8,12,24,93,37,26,15,14,28
2022,Fehervary-Irwin,WSH,pairing,33,7355,6,5,10,91,16,21,8,9,16
2022,Colton-Bellemare-Perry,TBL,line,14,1638,0,1,2,15,3,6,0,3,6
2022,Ekman-Larsson-Burroughs,VAN,pairing,18,2073,1,7,23,14,3,0,2,5,19
2022,Johnson-Jones,CHI,pairing,36,12388,1,9,18,87,36,31,12,6,15
2022,Schmaltz-Boyd-Keller,ARI,line,40,15432,11,15,33,44,36,46,13,23,51
2022,Lee-Horvat-Holmstrom,NYI,line,11,3594,0,3,6,16,5,8,3,6,12
2022,Nurse-Kulak,EDM,pairing,51,2609,7,3,6,19,8,10,2,4,8
2022,Blais-Goodrow-Gauthier,NYR,line,10,3136,3,4,11,30,2,6,4,4,11
2022,Schmaltz-Hayton-Keller,ARI,line,43,21171,26,19,46,70,43,66,16,24,51
2022,Graves-Severson,NJD,pairing,55,16439,15,15,30,88,32,42,11,11,22
2022,Greer-Coyle-Frederic,BOS,line,23,4315,5,10,35,36,9,10,2,8,31
2022,Draisaitl-Mcdavid-Puljujarvi,EDM,line,13,2207,1,0,0,8,1,11,4,2,4
2022,Ferraro-Benning,SJS,pairing,56,10195,7,15,33,89,25,27,10,12,25
2022,Montour-Ekblad,FLA,pairing,37,2133,0,2,4,6,2,8,4,2,4
2022,Beauvillier-Nelson-Bailey,NYI,line,21,4639,3,3,6,21,20,15,6,3,6
2022,Seeler-Braun,PHI,pairing,27,7831,4,9,18,66,11,15,5,9,20
2022,Fischer-Mcbain-Kassian,ARI,line,10,713,0,2,4,15,4,0,0,0,0
2022,Zadorov-Tanev,CGY,pairing,59,5926,5,11,25,50,12,7,4,6,15
2022,Forsberg-Johansen-Duchene,NSH,line,28,2771,1,2,4,16,8,9,3,3,6
2022,Gaudreau-Jenner-Laine,CBJ,line,37,14784,14,7,14,81,26,31,12,14,28
2022,Dunn-Borgen,SEA,pairing,34,1524,3,1,2,9,6,2,1,3,6
2022,Hughes-Bear,VAN,pairing,44,18089,18,15,28,106,37,37,11,23,44
2022,Murray-Bouchard,EDM,pairing,11,3769,0,4,8,47,8,16,5,5,10
2022,Rodrigues-Compher-Nichushkin,COL,line,20,992,0,0,0,7,1,1,0,0,0
2022,Marchessault-Eichel-Smith,VGK,line,19,964,0,1,2,8,3,3,1,3,6
2022,Fiala-Kupari-Grundstrom,LAK,line,12,5323,7,4,8,43,6,14,5,5,10
2022,Morrissey-Pionk,WPG,pairing,64,27523,26,27,60,178,51,62,20,33,72
2022,Kulikov-Klingberg,ANA,pairing,27,9827,9,14,31,54,13,24,14,11,25
2022,Jonsson-Fjallby-Gustafsson-Maenalanen,WPG,line,16,3164,3,6,14,36,9,9,1,2,4
2022,Verhaeghe-Bennett-Reinhart,FLA,line,28,1077,0,1,2,13,3,1,2,2,4
2022,Barabanov-Couture-Meier,SJS,line,38,5117,3,4,8,35,9,14,4,4,8
2022,Schenn-Bear,VAN,pairing,19,1052,0,3,6,9,0,3,0,1,2
2022,Smith-Sissons-Jeannot,NSH,line,17,2383,2,6,24,48,6,5,1,5,22
2022,Staal-Montour,FLA,pairing,67,40741,32,49,116,245,93,98,28,58,137
2022,Berni-Bjork,CBJ,pairing,14,1035,1,5,10,14,1,3,1,0,0
2022,Byram-Manson,COL,pairing,16,7821,10,11,28,56,13,13,3,7,20
2022,Czarnik-Veleno-Berggren,DET,line,10,4984,3,5,12,40,10,9,1,9,18
2022,Broberg-Barrie,EDM,pairing,20,1688,2,1,2,8,4,3,0,2,4
2022,Lee-Nelson-Beauvillier,NYI,line,39,18562,20,23,55,117,33,67,11,26,61
2022,Marchessault-Karlsson-Smith,VGK,line,48,23593,14,13,29,127,59,44,18,18,40
2022,Hall-Coyle-Frederic,BOS,line,35,9833,11,4,8,61,27,18,5,14,28
2022,Motte-Pinto-Batherson,OTT,line,17,1764,2,3,6,20,5,7,1,1,2
2022,Tkachuk-Luostarinen-Verhaeghe,FLA,line,16,3564,7,3,6,22,11,10,3,3,6
2022,Holden-Zub,OTT,pairing,20,2008,0,3,6,23,2,11,0,2,4
2022,Jones-Murphy,CHI,pairing,51,4841,5,2,4,34,8,18,0,3,6
2022,Joseph-Dumoulin,PIT,pairing,31,1822,0,1,2,14,5,8,2,2,4
2022,Chiarot-Hronek,DET,pairing,47,20432,10,18,41,145,34,35,15,18,39
2022,Vesey-Trocheck-Goodrow,NYR,line,14,2045,2,1,2,17,7,16,2,3,6
2022,Toews-Manson,COL,pairing,19,2282,1,2,4,9,6,4,0,4,8
2022,Salo-Mayfield,NYI,pairing,11,3362,5,5,10,27,7,11,3,6,12
2022,Boyd-Hayton-Keller,ARI,line,12,1715,0,5,10,5,3,5,2,6,12
2022,Comtois-Lundestrom-Silfverberg,ANA,line,13,3959,1,6,18,15,6,9,2,8,24
2022,Point-Cirelli-Kucherov,TBL,line,21,761,1,1,2,5,0,2,1,2,4
2022,Holden-Hamonic,OTT,pairing,43,3820,3,2,4,38,9,12,8,2,4
2022,Tanev-Wennberg-Donato,SEA,line,16,783,0,0,0,10,2,2,0,0,0
2022,Liljegren-Timmins,TOR,pairing,15,761,0,1,2,3,1,0,0,0,0
2022,Boldy-Eriksson Ek-Kaprizov,MIN,line,18,888,0,0,0,8,3,1,0,1,2
2022,Staal-Mahura,FLA,pairing,31,3332,2,2,4,24,2,10,2,2,4
2022,Cotter-Stephenson-Kessel,VGK,line,18,2862,2,4,11,20,7,7,4,3,9
2022,Jonsson-Fjallby-Stenlund-Maenalanen,WPG,line,10,1960,1,2,6,14,5,5,2,1,2
2022,Byram-Macdermid,COL,pairing,11,760,0,2,4,3,0,0,1,0,0
2022,Ritchie-Mcbain-Fischer,ARI,line,21,4121,2,10,20,58,4,8,4,5,12
2022,Dickinson-Lafferty-Blackwell,CHI,line,14,1916,2,3,6,17,5,6,3,2,4
2022,Fiala-Lizotte-Anderson-Dolan,LAK,line,12,4191,4,3,6,18,5,9,6,2,4
2022,Macdonald-Karlsson,SJS,pairing,15,3148,1,6,12,17,9,11,2,4,8
2022,Zetterlund-Boqvist-Sharangovich,NJD,line,13,1843,2,0,0,8,3,5,3,2,4
2022,Miller-Lindgren,NYR,pairing,31,1534,0,3,6,12,2,4,0,4,8
2022,Foligno-Coyle-Smith,BOS,line,12,1439,1,1,2,13,3,5,0,1,2
2022,Seeler-Deangelo,PHI,pairing,40,13737,8,11,30,122,22,27,9,18,42
2022,Rielly-Giordano,TOR,pairing,43,2662,2,0,0,10,11,11,1,3,6
2022,Sundqvist-Veleno-Berggren,DET,line,16,1780,1,2,4,12,2,4,1,0,0
2022,Bayreuther-Bjork,CBJ,pairing,14,3182,1,6,15,28,6,3,4,3,9
2022,Benoit-Vaakanainen,ANA,pairing,11,3950,1,10,23,28,4,4,5,6,15
2022,Savard-Kovacevic,MTL,pairing,26,1237,1,0,0,8,1,6,2,1,2
2022,Crouse-Hayton-Maccelli,ARI,line,18,614,0,0,0,11,2,1,0,0,0
2022,Hakanp-Lundkvist,DAL,pairing,21,847,0,0,0,12,2,2,0,0,0
2022,Larsson-Schultz,SEA,pairing,43,2369,1,2,4,11,8,4,2,3,6
2022,Holl-Liljegren,TOR,pairing,29,1444,1,1,2,11,2,4,0,1,2
2022,Huberdeau-Kadri-Dube,CGY,line,16,1785,5,2,4,17,2,7,0,3,6
2022,Faulk-Parayko,STL,pairing,55,3623,2,2,4,17,7,6,1,1,4
2022,Jeannot-Parssinen-Trenin,NSH,line,19,2409,0,3,9,37,7,3,2,3,9
2022,Niemelainen-Bouchard,EDM,pairing,19,4595,5,2,4,45,11,14,4,7,14
2022,Verhaeghe-Lundell-Reinhart,FLA,line,16,2191,1,5,10,9,10,14,1,1,2
2022,Sergachev-Cole,TBL,pairing,55,6441,4,9,18,40,15,24,2,4,8
2022,Romanov-Aho,NYI,pairing,31,1249,0,1,2,11,5,4,0,2,4
2022,Pelech-Pulock,NYI,pairing,49,34208,30,38,85,300,58,95,19,27,63
2022,Lindell-Lundkvist,DAL,pairing,37,5356,4,4,8,31,14,19,4,5,10
2022,Colton-Paul-Perry,TBL,line,18,963,0,0,0,8,2,1,0,1,2
2022,Kotkaniemi-Stepan-Noesen,CAR,line,15,3248,1,2,4,22,7,7,0,2,4
2022,Jeannot-Sissons-Trenin,NSH,line,40,9330,6,14,31,125,13,25,6,14,34
2022,Tanev-Gourde-Kuhlman,SEA,line,10,1231,0,2,7,10,4,5,0,1,5
2022,Johansson-Kuznetsov-Mantha,WSH,line,12,1084,0,2,4,7,2,4,1,0,0
2022,Brodin-Dumba,MIN,pairing,47,39949,24,66,156,277,74,62,14,54,133
2022,Mikheyev-Horvat-Boeser,VAN,line,16,6071,10,1,2,32,13,18,4,7,14
2022,Robinson-Jenner-Olivier,CBJ,line,13,668,0,0,0,11,0,2,2,1,2
2022,Ehlers-Scheifele-Wheeler,WPG,line,14,4234,4,2,7,17,7,24,3,5,13
2022,Perfetti-Lowry-Wheeler,WPG,line,23,1098,0,2,7,7,2,2,1,3,9
2022,Maroon-Cirelli-Colton,TBL,line,10,2967,2,4,11,36,6,7,0,7,17
2022,Parise-Pageau-Cizikas,NYI,line,25,2088,0,1,2,17,4,7,0,2,4
2022,Nugent-Hopkins-Mcdavid-Puljujarvi,EDM,line,11,3181,0,3,6,24,5,1,1,7,14
2022,Saad-Schenn-Kyrou,STL,line,11,3117,0,1,2,14,4,7,4,0,0
2022,Henrique-Strome-Zegras,ANA,line,10,1832,2,2,4,4,3,5,2,3,6
2022,Schwartz-Beniers-Eberle,SEA,line,42,9293,6,6,12,46,32,20,8,10,20
2022,Stastny-Stepan-Noesen,CAR,line,33,11167,5,7,17,75,30,23,6,12,27
2022,Jarvis-Kotkaniemi-Noesen,CAR,line,10,950,1,1,2,3,3,0,0,1,2
2022,Hall-Zacha-Pastrnak,BOS,line,10,2511,3,3,6,23,8,9,3,0,0
2022,Gaudreau-Jenner-Marchenko,CBJ,line,18,7576,6,5,10,35,11,17,9,4,8
